Date,0
2024-09-01,
2024-10-01,53.00014518218944
2024-11-01,30.00005018813783
2024-12-01,16.500209584439084
2024-01-02,27.69992831952919
2024-02-02,63.27859248013305
2024-03-02,43.285708739868035
2024-04-02,49.5357171110378
2024-05-02,47.00000565429622
2024-06-02,43.60000247546616
2024-07-02,49.54527478772035
2024-08-02,47.03030573441079
2024-09-02,48.807097618446974
2024-10-02,59.5165160724302
2024-11-02,54.613332095095515
2024-12-02,48.4499325743707
2024-01-03,50.332419592874075
2024-02-03,48.92809245403949
2024-03-03,51.33332105339404
2024-04-03,49.09470341456426
2024-05-03,47.007588792795346
2024-06-03,53.24678503783861
2024-07-03,51.904395937086456
2024-08-03,49.913071374246094
2024-09-03,50.41999805019364
2024-10-03,50.07692980371342
2024-11-03,50.95156769468985
2024-12-03,54.99206165548591
2024-01-04,53.70724310929862
2024-02-04,53.75856711509549
2024-03-04,58.567741180158556
2024-04-04,57.59073023078946
2024-05-04,56.46211451110646
2024-06-04,54.026734763030944
2024-07-04,53.99664413804331
2024-08-04,52.5175537551187
2024-09-04,51.927913954062824
2024-10-04,49.93369220649265
2024-11-04,46.594769985624275
2024-12-04,47.883529470917054
2024-01-05,46.23998048025143
2024-02-05,46.13321152287567
2024-03-05,45.2437456047681
2024-04-05,43.30233212745215
2024-05-05,41.374677992216846
2024-06-05,39.50163585785453
2024-07-05,37.819033026655134
2024-08-05,36.44897110814245
2024-09-05,35.36367745493589
2024-10-05,34.02442162860068
2024-11-05,33.09636294218546
2024-12-05,32.019018038670666
2024-01-06,31.838481398517
2024-02-06,30.789335945748284
2024-03-06,29.777913825912066
2024-04-06,30.460517481140457
2024-05-06,29.933849475548033
2024-06-06,29.437038686901424
2024-07-06,28.986009127911476
2024-08-06,28.59482514178999
2024-09-06,28.072168724321255
2024-10-06,27.587538204822707
2024-11-06,27.151964470512098
2024-12-06,26.771216198771484
2024-01-07,26.343733820245042
2024-02-07,25.9630888168564
2024-03-07,25.629438306992842
2024-04-07,25.341680278647534
2024-05-07,25.09851854448649
2024-06-07,24.899369760083335
2024-07-07,25.051914426444508
2024-08-07,25.295292441684552
2024-09-07,25.339008886804223
2024-10-07,25.411365566115688
2024-11-07,25.510233664483774
2024-12-07,25.770824797460165
2024-01-08,26.220478547389945
2024-02-08,26.339095214711723
2024-03-08,26.42507979918148
2024-04-08,25.813988285869282
2024-05-08,25.272218760967938
2024-06-08,25.88817519790435
2024-07-08,25.86670988877195
2024-08-08,26.493295680239985
2024-09-08,26.67196544410624
2024-10-08,26.82841249563464
2024-11-08,26.627204307131677
2024-12-08,26.31115929158384
2024-01-09,25.82097492149898
2024-02-09,26.271561621635378
2024-03-09,26.80555126565146
2024-04-09,26.446909359759378
2024-05-09,25.94511936913835
2024-06-09,26.818396754610013
2024-07-09,26.59457390026348
2024-08-09,26.266531516178908
2024-09-09,25.843866882053163
2024-10-09,26.395673094518887
2024-11-09,26.22291755432132
2024-12-09,25.734261284141837
2024-01-10,26.919743199854658
2024-02-10,28.43366608205868
2024-03-10,30.32190233219104
2024-04-10,32.74404453032607
2024-05-10,35.774529010082595
2024-06-10,35.628454697704434
2024-07-10,35.22411355022812
2024-08-10,34.84211676820883
2024-09-10,34.124545337236405
2024-10-10,33.67706416983103
2024-11-10,34.27968358974847
2024-12-10,34.64094893025769
2024-01-11,34.9140872090347
2024-02-11,35.40924369900669
2024-03-11,35.54109568970574
2024-04-11,35.61094142337744
2024-05-11,36.51782102398087
2024-06-11,36.684028276740705
2024-07-11,36.76890974305366
2024-08-11,36.82951254233033
2024-09-11,36.987339583383104
2024-10-11,37.018139284008605
2024-11-11,37.99262572621635
2024-12-11,38.29691914788995
2024-01-12,37.20621720120346
2024-02-12,37.043194571465456
2024-03-12,37.024813379397344
2024-04-12,36.054718193829224
2024-05-12,34.56100634055197
2024-06-12,34.8486846255248
2024-07-12,33.94031341956083
2024-08-12,33.81280574296455
2024-09-12,34.930979776879276
2024-10-12,35.12323647869736
2024-11-12,35.471119732334394
2024-12-12,35.93729665158908
2025-01-01,35.97480344183216
2025-02-01,36.64767897921582
2025-03-01,35.907588635793616
2025-04-01,36.450836957865405
2025-05-01,36.49474514503821
2025-06-01,36.40000824882965
2025-07-01,36.43505781403538
2025-08-01,35.82576496789381
2025-09-01,35.91445675129598
2025-10-01,38.99082603687721
2025-11-01,39.933180083466155
2025-12-01,40.19148416096227
2025-01-02,41.048387189132505
2025-02-02,40.43706360059058
2025-03-02,41.12277123842794
2025-04-02,42.09320295613268
2025-05-02,43.25554327195473
2025-06-02,43.607779315752204
2025-07-02,44.27838875205653
2025-08-02,44.97227175685998
2025-09-02,44.690115479578935
2025-10-02,44.79835990088638
2025-11-02,46.05496663782125
2025-12-02,45.4165971300854
2025-01-03,45.65351845430134
2025-02-03,44.53477909303692
2025-03-03,43.93414809530873
2025-04-03,45.80075638747255
2025-05-03,46.12545620572716
2025-06-03,47.06194768294417
2025-07-03,48.31099839657267
2025-08-03,49.04374848348469
2025-09-03,48.23689717813402
2025-10-03,49.12466751210326
2025-11-03,50.14084197167533
2025-12-03,51.82192889689493
2025-01-04,54.07707269920591
2025-02-04,55.075258819598254
2025-03-04,55.018698939199496
2025-04-04,54.897566211323955
2025-05-04,54.517274811837254
2025-06-04,52.94562867294034
2025-07-04,54.37463465075529
2025-08-04,53.49520482228678
2025-09-04,52.841209824456044
2025-10-04,51.32561032065395
2025-11-04,49.57186986408221
2025-12-04,44.980374392828466
2025-01-05,44.161106885216256
2025-02-05,40.5544007043754
2025-03-05,36.31139335158593
2025-04-05,31.142191989286356
2025-05-05,27.349622338535553
2025-06-05,26.416569879086847
2025-07-05,23.6847209331245
2025-08-05,21.85901136845909
2025-09-05,19.58536117462642
2025-10-05,17.734192018645338
2025-11-05,16.23776271138271
2025-12-05,14.177591041677138
